,congress,chamber,result,description,vote_result_category,democratic_yes,democratic_no,democratic_present,democratic_not_voting,democratic_majority_position,republican_yes,republican_no,republican_present,republican_not_voting,republican_majority_position,independent_yes,independent_no,independent_present,independent_not_voting,total_yes,total_no,total_present,total_not_voting,pass
131,106,Senate,Rejected,Motion To Waive CBA RE: Kerry Amdt. No. 3659; To increase the funding for the technology literacy challenge fund.,not pass,44,0,0,1,Yes,4,51,0,0,No,0,0,0,0,48,51,0,1,not pass
132,106,Senate,Rejected,"Motion To Waive CBA RE: Dodd Amdt. No.3672; To provide $1,000,000,000 for 21st Century Community Learning Centers.",not pass,44,0,0,1,Yes,4,51,0,0,No,0,0,0,0,48,51,0,1,not pass
133,106,Senate,Rejected,"Motion To Waive CBA RE: Amdt No. 3661; To provide an additional $202,000,000 to carry out title II of the Higher Education Act of 1965, relating to the training and recruitment of teachers.",not pass,44,0,0,1,Yes,7,48,0,0,No,0,0,0,0,51,48,0,1,not pass
134,106,Senate,Agreed to,"Daschle Amdt. No.  3658; To fund a coordinated national effort to prevent, detect, and educate the public concerning Fetal Alcohol Syndrome and Fetal Alcohol Effect and to identify effective interventions for children, adolescents, and adults with Fetal A",pass,44,0,0,1,Yes,54,1,0,0,Yes,0,0,0,0,98,1,0,1,pass
135,106,Senate,Agreed to,Hutchison Amdt No. 3619; To clarify that funds appropriated under this Act to carry out innovative programs under section 6301(b) of the Elementary and Secondary Education Act of 1965 shall be available for same gender schools.,pass,44,0,0,1,Yes,55,0,0,0,Yes,0,0,0,0,99,0,0,1,pass
136,106,Senate,Agreed to,Santorum Amdt No. 3635; To prohibit universal telecommunication assistance for schools or libraries that fail to implement a filtering or blocking system for computers with Internet access or adopt Internet use policies.,pass,37,7,0,1,Yes,38,17,0,0,Yes,0,0,0,0,75,24,0,1,pass
137,106,Senate,Agreed to,McCain Amdt. No. 3610 As Amended; To enhance the protection of children using the Internet.,pass,40,3,0,2,Yes,55,0,0,0,Yes,0,0,0,0,95,3,0,2,pass
138,106,Senate,Rejected,Motion to Waive CBA RE: Murray Amendment No. 3604; To provide for class-size reduction and other activities.,not pass,44,0,0,1,Yes,0,55,0,0,No,0,0,0,0,44,55,0,1,not pass
139,106,Senate,Rejected,Motion To Waive CBA Bingaman Amdt. No. 3649; To ensure accountability in programs for disadvantaged students and to assist States in their efforts to turn around failing schools.,not pass,44,0,0,1,Yes,5,50,0,0,No,0,0,0,0,49,50,0,1,not pass
140,106,Senate,Rejected,Motion To Waive CBA Wellstone Amdt. No. 3631; To increase funding for part A of title I of the Elementary and Secondary Education Act of 1965.,not pass,44,0,0,1,Yes,3,52,0,0,No,0,0,0,0,47,52,0,1,not pass
141,106,Senate,Agreed to,Cochran Amdt. No. 3625; To implement pilot programs for antimicrobial resistance monitoring and prevention.,pass,41,0,0,4,Yes,55,0,0,0,Yes,0,0,0,0,96,0,0,4,pass
142,106,Senate,Rejected,"Robb Amendment No. 3598, As Modified; To amend title XVIII of the Social Security Act to provide coverage of outpatient prescription drugs under the medicare program.",not pass,42,1,0,2,Yes,2,52,0,1,No,0,0,0,0,44,53,0,3,not pass
143,106,Senate,Agreed to,Enzi Amendment No. 3593; To limit the use of funds for standards relating to ergonomic protection.,pass,3,40,0,2,No,54,1,0,0,Yes,0,0,0,0,57,41,0,2,pass
144,106,Senate,Agreed to,"Motion To Instruct The Sergeant At Arms; Consolidated Appropriations Act, 2001",pass,40,2,0,3,Yes,54,1,0,0,Yes,0,0,0,0,94,3,0,3,pass
145,106,Senate,Agreed to,"Shall The Bill S. 2522 Be Read A Third Time?; Foreign Operations, Export Financing, and Related Programs Appropriations Act, 2001",pass,42,2,0,1,Yes,53,2,0,0,Yes,0,0,0,0,95,4,0,1,pass
146,106,Senate,Rejected,"Dodd Amdt. No. 3524; To provide not less than $110,000,000 for procurement and support for helicopters to support missions to eradicate the cultivation and processing of illicit drugs in remote areas of Colombia.",not pass,39,5,0,1,Yes,8,46,0,1,No,0,0,0,0,47,51,0,2,not pass
147,106,Senate,Rejected,"Gorton Amendment No. 3517; To reduce the amount of funds made available for South American and Caribbean counternarcotics activities, and for other purposes.",not pass,6,38,0,1,No,13,41,0,1,No,0,0,0,0,19,79,0,2,not pass
148,106,Senate,Agreed to,Motion To Table Wellstone Amendment No. 3518; To provide additional funding for the substance abuse and mental health services.,pass,36,9,0,0,Yes,53,2,0,0,Yes,0,0,0,0,89,11,0,0,pass
149,106,Senate,Agreed to,Motion To Table Dodd Amendment No. 3475; To establish a National Bipartisan Commission on Cuba to evaluate United States policy with respect to Cuba.,pass,7,38,0,0,No,52,3,0,0,Yes,0,0,0,0,59,41,0,0,pass
150,106,Senate,Agreed to,Kennedy Amendment No. 3473; To enhance Federal enforcement of hate crimes and for other purposes.,pass,44,1,0,0,Yes,13,41,0,1,No,0,0,0,0,57,42,0,1,pass
151,106,Senate,Agreed to,Hatch Amendment No. 3474; To authorize a comprehensive study and to provide assistance to State and local law enforcement.,pass,2,43,0,0,No,48,6,0,1,Yes,0,0,0,0,50,49,0,1,pass
152,106,Senate,Agreed to,Motion To Table Murray Amendment No. 3252; To repeal the restriction on the use of Department of Defense facilities for privately funded abortions.,pass,2,43,0,0,No,48,6,0,1,Yes,0,0,0,0,50,49,0,1,pass
153,106,Senate,Agreed to,Conference Report To Accompany S. 761; Electronic Signatures in Global and National Commerce Act,pass,39,0,0,6,Yes,48,0,0,7,Yes,0,0,0,0,87,0,0,13,pass
154,106,Senate,Passed,"H.R. 4475, As Amended; Department of Transportation and Related Agencies Appropriations Act, 2001",pass,44,0,0,1,Yes,55,0,0,0,Yes,0,0,0,0,99,0,0,1,pass
155,106,Senate,Agreed to,Allard Amdt. No. 3430; To provide for an additional payment from the surplus to reduce the public debt.,pass,41,3,0,1,Yes,54,0,0,1,Yes,0,0,0,0,95,3,0,2,pass
156,106,Senate,Held Nongermane,Is The Amdt. Germane?  RE: Voinovich Amdt. No. 3434; To provide increased flexibility in use of highway funding.,not pass,33,11,0,1,Yes,13,41,0,1,No,0,0,0,0,46,52,0,2,not pass
157,106,Senate,Agreed to,Harkin Amdt. No. 3428; To modify a highway project in the State of Iowa.,pass,43,0,0,2,Yes,54,0,0,1,Yes,0,0,0,0,97,0,0,3,pass
158,106,Senate,Confirmed,"Gen. John A Gordon, USAF, To Be Under Secretary For Nuclear Energy, Dpt. Energy ",pass,42,0,0,3,Yes,55,0,0,0,Yes,0,0,0,0,97,0,0,3,pass
159,106,Senate,Passed,"H.R. 4576 As Amended; Departments of Defense Act, 2001",pass,41,3,0,1,Yes,54,0,0,1,Yes,0,0,0,0,95,3,0,2,pass
160,106,Senate,Agreed to,"Motion To Table Wellstone Amdt. No. 3366, As Modified; To reduce the total amount provided for procurement by $1,000,000,000 in order to provide $922,000,000 for grants under part A of title I of the Elementary and Secondary Education Act of 1965.",pass,29,15,0,1,Yes,54,0,0,1,Yes,0,0,0,0,83,15,0,2,pass
161,106,Senate,Agreed to,Motion to Table Boxer Amdt. 3311; To strike Section 8114 regarding Operational Support Aircraft Leasing Authority.,pass,16,28,0,1,No,49,4,0,2,Yes,0,0,0,0,65,32,0,3,pass
162,106,Senate,Agreed to,Boxer Amendment No. 3308; To prohibit the use of funds for the preventative application of dangerous pesticides in areas owned or managed by the Department of Defense that may be used by children.,pass,43,1,0,1,Yes,41,13,0,1,Yes,0,0,0,0,84,14,0,2,pass
163,106,Senate,Agreed to,Grassley Amendment No. 3279; To require the Department of Defense to match certain disbursements with obligations prior to payment.,pass,38,0,0,7,Yes,50,0,0,5,Yes,0,0,0,0,88,0,0,12,pass
164,106,Senate,Not Sustained,Is The Point Of Order Well Taken? RE: McCain Amendment No. 3214; To require the disclosure of expenditures and contributions by certain political organizations.,not pass,1,43,0,1,No,41,14,0,0,Yes,0,0,0,0,42,57,0,1,not pass
165,106,Senate,Agreed to,"Motion To Table Daschle Amendment No. 3273; To amend the Public Health Service Act, the Employee Retirement Income Security Act of 1974, and the Internal Revenue Code of 1986 to protect consumers in managed care plans and other health coverage.",pass,0,44,0,1,No,51,4,0,0,Yes,0,0,0,0,51,48,0,1,pass
166,106,Senate,Rejected,McCain Amendment No. 3197; To authorize additional rounds of base closures and realignments under the Defense Base Closure and Realignment Act of 1990 in 2003 and 2005.,not pass,22,23,0,0,No,13,40,0,2,No,0,0,0,0,35,63,0,2,not pass
167,106,Senate,Agreed to,Warner Amendment No. 3184; To provide for correction of scope of waiver authority for limitation on retirement or dismantlement of strategic nuclear delivery systems and authority to waive limitation.,pass,1,44,0,0,No,50,3,0,2,Yes,0,0,0,0,51,47,0,2,pass
168,106,Senate,Rejected,Motion To Waive C.B.A. RE: Johnson Amendment No. 3191; To restore health care coverage to retired members of the uniformed services.,not pass,35,10,0,0,Yes,17,36,0,2,No,0,0,0,0,52,46,0,2,not pass
169,106,Senate,Agreed to,"Warner Amendment No. 3173, As Further Modified; To extend eligibility for medical care under CHAMPUS and TRICARE to persons over age 64.",pass,43,1,0,1,Yes,53,0,0,2,Yes,0,0,0,0,96,1,0,3,pass
170,106,Senate,Agreed to,McCain Amendment No. 3179; To establish a special subsistence allowance for certain members of the uniformed services who are eligible to receive food stamp assistance.,pass,40,0,0,5,Yes,53,0,0,2,Yes,0,0,0,0,93,0,0,7,pass
171,106,Senate,Agreed to,Motion to Invoke Cloture on Motion to Proceed to H.R. 4444; A bill to authorize extension of nondiscriminatory treatment (normal trade relations treatment) to the People's Republic of China.,pass,41,5,0,0,Yes,45,7,0,2,Yes,0,0,0,0,86,12,0,2,pass
172,106,Senate,Agreed to,"Conference Report To Accompany H.R. 4576; Departments of Defense Act, 2001",pass,43,3,0,0,Yes,48,6,0,0,Yes,0,0,0,0,91,9,0,0,pass
173,106,Senate,Agreed to,"Motion To Invoke Cloture On Motion To Proceed To H.R. 4733; Energy and Water Development Appropriations Act, 2001",pass,46,0,0,0,Yes,54,0,0,0,Yes,0,0,0,0,100,0,0,0,pass
174,106,Senate,Agreed to,Motion To Invoke Cloture On Motion To Proceed To S. 2507; Intelligence Authorization Act for Fiscal Year 2001,pass,44,0,0,1,Yes,52,1,0,1,Yes,0,0,0,0,96,1,0,2,pass
175,106,Senate,Agreed to,"Motion To Invoke Cloture On The Motion To Proceed To H.R. 4871; Treasury and General Government Appropriations Act, 2001",pass,44,0,0,1,Yes,53,0,0,1,Yes,0,0,0,0,97,0,0,2,pass
176,106,Senate,Agreed to,H.R. 4810 Conference Report; A bill to provide for reconciliation pursuant to section 103(a)(1) of the concurrent resolution on the budget for fiscal year 2001. Marriage Tax Penalty Relief Reconciliation Act of 2000,pass,7,33,0,5,No,53,1,0,0,Yes,0,0,0,0,60,34,0,5,pass
177,106,Senate,Passed,h.r. 4461 As Amended; Trade Sanctions Reform and Export Enhancement Act of 2000,pass,35,4,0,6,Yes,44,9,0,1,Yes,0,0,0,0,79,13,0,7,pass
178,106,Senate,Held Nongermane,"Is Amdt. No. 3980 Germane to H.R. 4461; To clarify the effect of the provision prohibiting amendment of part 3809 of title 43, Code of Federal Regulations.",not pass,27,12,0,6,Yes,9,44,0,1,No,0,0,0,0,36,56,0,7,not pass
179,106,Senate,Agreed to,Specter Amdt. No. 3958; To correct an unintended termination of the authority of Amtrak to lease motor vehicles from the General Services Administration that results from previously enacted legislation.,pass,42,1,0,2,Yes,30,23,0,1,Yes,0,0,0,0,72,24,0,3,pass
180,106,Senate,Agreed to,"Wellstone Amdt. No. 3919, As Modified; To require the use of certain funds transferred to the Economic Research Service to conduct a study of reasons for the decline in participation in the food stamp program and any problems that households with eligible",pass,43,0,0,2,Yes,47,6,0,1,Yes,0,0,0,0,90,6,0,3,pass
181,106,Senate,Rejected,"Harkin Amdt. No. 3938; To prohibit the use of appropriated funds to label, mark, stamp, or tag as 'inspected and passed' meat, meat products, poultry, or poultry products that do not meet microbiological performance standards established by the Secretary ",not pass,42,2,0,1,Yes,6,47,0,1,No,0,0,0,0,48,49,0,2,not pass
182,106,Senate,Agreed to,"Motion To Table Wellstone Amdt. No. 3922; To provide increased funding for the Grain Inspection, Packers and Stockyards Administration for investigations of anticompetitive behavior, rapid response teams, the Hog Contract Library, examinations of the comp",pass,6,39,0,0,No,45,8,0,1,Yes,0,0,0,0,51,47,0,1,pass
183,106,Senate,Agreed to,Motion To Table McCain Amdt. No. 3917; To prohibit the use of appropriated funds for the sugar program.,pass,33,11,0,1,Yes,32,21,0,1,Yes,0,0,0,0,65,32,0,2,pass
184,106,Senate,Rejected,"Motion To Table Harkin Amdt. No. 3938; To prohibit the use of appropriated funds to label, mark, stamp, or tag as 'inspected and passed' meat, meat products, poultry, or poultry products that do not meet microbiological performance standards established b",not pass,2,43,0,0,No,47,6,0,1,Yes,0,0,0,0,49,49,0,1,not pass
185,106,Senate,Agreed to,"Jeffords Amdt. No. 3925; To amend the Federal Food, Drug, and Cosmetic Act to allow importation of covered products.",pass,40,2,0,3,Yes,34,19,0,1,Yes,0,0,0,0,74,21,0,4,pass
186,106,Senate,Agreed to,"Cochran Amendment No. 3927; To modify amendment relating to Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Bill, 2001.",pass,42,0,0,3,Yes,54,0,0,0,Yes,0,0,0,0,96,0,0,3,pass
187,106,Senate,Passed,H.R. 4810; A bill to provide for reconciliation pursuant to section 103(a)(1) of the concurrent resolution on the budget for fiscal year 2001. Marriage Tax Penalty Relief Reconciliation Act of 2000,pass,8,37,0,0,No,53,1,0,1,Yes,0,0,0,0,61,38,0,1,pass
188,106,Senate,Agreed to,Lott Amdt. No. 3881; To provide a substitute.,pass,0,45,0,0,No,54,0,0,1,Yes,0,0,0,0,54,45,0,1,pass
189,106,Senate,Rejected,Hollings Amdt. No. 3875; To pay down the debt by striking the tax cuts.,not pass,19,26,0,0,No,1,53,0,1,No,0,0,0,0,20,79,0,1,not pass
190,106,Senate,Agreed to,Burns Amdt No. 3874; To repeal the modification of the installment method.,pass,45,0,0,0,Yes,54,0,0,1,Yes,0,0,0,0,99,0,0,1,pass
191,106,Senate,Passed,"H.R. 4578, As Amended; Department of the Interior and Related Agencies Appropriations Act, 2001",pass,43,2,0,0,Yes,54,0,0,1,Yes,0,0,0,0,97,2,0,1,pass
192,106,Senate,Rejected,Boxer Amdt No. 3912; No Statement of Purpose on File.,not pass,37,8,0,0,Yes,4,50,0,1,No,0,0,0,0,41,58,0,1,not pass
193,106,Senate,Agreed to,Bond Amdt No. 3886; To prohibit the use of funds for application of unapproved pesticides in certain areas that may be used by children.,pass,45,0,0,0,Yes,54,0,0,1,Yes,0,0,0,0,99,0,0,1,pass
194,106,Senate,Rejected,Nickles Amdt No. 3884; To defend the Constitutional system of checks and balances between the Legislative and Executive branches.,not pass,1,44,0,0,No,48,6,0,1,Yes,0,0,0,0,49,50,0,1,not pass
195,106,Senate,Rejected,"Bryan Amendment No. 3883; To reduce the Forest Service timber sale  budget by $30,000,000 and increase the wildland fire management budget by $15,000,000.",not pass,38,7,0,0,Yes,7,47,0,1,No,0,0,0,0,45,54,0,1,not pass
196,106,Senate,Rejected,Motion to Waive CBA re: Robb Amdt No. 3853; To make the bill effective upon enactment of a Medicare prescription drug benefit.,not pass,44,1,0,0,Yes,5,49,0,1,No,0,0,0,0,49,50,0,1,not pass
197,106,Senate,Rejected,Motion to Waive CBA re: Durbin Amdt No. 3852 as modified; To amend the Internal Revenue Code of 1986 to allow small business employers a credit against income tax for employee health insurance expenses paid or incurred by the employer.,not pass,44,0,0,1,Yes,5,49,0,1,No,0,0,0,0,49,49,0,2,not pass
198,106,Senate,Rejected,"Motion to Waive BCA re: Kennedy Amdt. No. 3848; To amend title XIX and XXI of the Social Security Act to permit States to expand coverage under the medicaid program and SCHIP to parents of enrolled children, and for other purposes.",not pass,45,0,0,0,Yes,6,47,0,2,No,0,0,0,0,51,47,0,2,not pass
199,106,Senate,Rejected,Motion To Waive C.B.A. Re: Harkin Amendment No. 3847; To amend the Fair Labor Standards Act of 1938 to provide more effective remedies to victims of discrimination in the payment of wages on the basis of sex.,not pass,45,0,0,0,Yes,0,53,0,2,No,0,0,0,0,45,53,0,2,not pass
200,106,Senate,Rejected,"Motion To Waive C.B.A. Re: Feingold Amendment No. 3846; To provide a nonrefundable credit against tax for costs of COBRA continuation insurance and allow extended COBRA coverage for qualified retirees, and for other purposes.",not pass,28,17,0,0,Yes,2,51,0,2,No,0,0,0,0,30,68,0,2,not pass
201,106,Senate,Rejected,Feingold Amendment No. 3845; To strike the adjustment to the rate brackets and to further adjust the standard deduction.,not pass,39,6,0,0,Yes,1,50,0,4,No,0,0,0,0,40,56,0,4,not pass
202,106,Senate,Rejected,Moynihan Amendment No. 3863; To provide a complete substitute.,not pass,45,0,0,0,Yes,1,50,0,4,No,0,0,0,0,46,50,0,4,not pass
203,106,Senate,Rejected,Roth Motion To Waive Byrd Rule On Sunset Strikes (S. Amdt. 3864 and S. Amdt. 3865) In H.R. 4810; To strike sunset provision.,not pass,0,45,0,0,No,48,2,0,5,Yes,0,0,0,0,48,47,0,5,not pass
204,106,Senate,Rejected,Feingold Motion to Commit H.R. 4810 to the Committee on Finance; A bill to provide for reconciliation pursuant to section 103(a)(1) of the concurrent resolution on the budget for fiscal year 2001. Marriage Tax Penalty Relief Reconciliation Act of 2000,not pass,43,1,0,1,Yes,2,48,0,5,No,0,0,0,0,45,49,0,6,not pass
205,106,Senate,Passed,H.R. 8; A bill to amend the Internal Revenue Code of 1986 to phaseout the estate and gift taxes over a 10-year period. Death Tax Elimination Act,pass,9,35,0,1,No,50,4,0,1,Yes,0,0,0,0,59,39,0,2,pass
206,106,Senate,Agreed to,Lott Motion To Committ H.R. 8; A bill to amend the Internal Revenue Code of 1986 to phaseout the estate and gift taxes over a 10-year period. Death Tax Elimination Act,pass,1,43,0,1,No,52,2,0,1,Yes,0,0,0,0,53,45,0,2,pass
207,106,Senate,Rejected,Feingold Amdt No. 3844; To preserve budget surplus funds so that they might be available to extend the life of Social Security and Medicare.,not pass,41,3,0,1,Yes,3,51,0,1,No,0,0,0,0,44,54,0,2,not pass
208,106,Senate,Rejected,Motion To Waive C.B.A. Re: Lott Amendment No. 3842; To provide tax relief by providing modifications to education individual retirement accounts.,not pass,3,41,0,1,No,11,43,0,1,No,0,0,0,0,14,84,0,2,not pass
209,106,Senate,Rejected,"Bayh Amendment No. 3843; To amend the Internal Revenue Code of 1986 to increase the unified credit exemption and the qualified family-owned business interest deduction and provide a long-term care credit, and for other purposes.",not pass,43,0,0,2,Yes,3,51,0,1,No,0,0,0,0,46,51,0,3,not pass
